|Run	|Epoch	|Trial	$TrialName	#Err	#SSE	#AvgSSE	#CosDiff
1	7	8	evt_23	1	2.199	0.08797	0.6705
1	7	9	evt_21	1	1.271	0.05083	0.7861
1	7	10	evt_7	1	0.3971	0.01588	0.931
1	7	11	evt_17	1	2.702	0.1081	0.5616
1	7	12	evt_5	1	0.2667	0.01067	0.9252
1	7	13	evt_0	1	0.8065	0.03226	0.8561
1	7	14	evt_15	1	4.884	0.1954	0.2791
1	7	15	evt_6	1	1.622	0.06489	0.7066
1	7	16	evt_22	1	3.781	0.1513	0.4247
1	7	17	evt_9	1	2.556	0.1022	0.5561
1	7	18	evt_3	1	1.99	0.0796	0.6399
1	7	19	evt_18	1	1.97	0.07879	0.7121
1	7	20	evt_12	1	1.153	0.04612	0.8077
1	7	21	evt_20	1	4.045	0.1618	0.4247
1	7	22	evt_11	1	1.027	0.04108	0.8287
1	7	23	evt_13	1	0.5471	0.02188	0.88
1	8	0	evt_4	1	1.739	0.06956	0.7067
1	8	1	evt_15	1	1.084	0.04336	0.7607
1	8	2	evt_9	1	1.039	0.04155	0.833
1	8	3	evt_2	1	0.522	0.02088	0.87
1	8	4	evt_12	1	1.313	0.05251	0.7949
1	8	5	evt_0	1	0.6455	0.02582	0.883
1	8	6	evt_3	1	1.688	0.06753	0.7269
1	8	7	evt_18	1	1.634	0.06537	0.759
1	8	8	evt_8	1	1.139	0.04554	0.8169
1	8	9	evt_23	1	1.514	0.06058	0.7847
1	8	10	evt_13	1	0.737	0.02948	0.8943
1	8	11	evt_16	1	1.748	0.06992	0.7406
1	8	12	evt_17	1	2.657	0.1063	0.5697
1	8	13	evt_14	1	4.482	0.1793	0.2713
1	8	14	evt_7	1	0.7474	0.0299	0.8725
1	8	15	evt_11	1	0.9379	0.03751	0.8413
1	8	16	evt_21	1	0.7327	0.02931	0.8503
1	8	17	evt_5	1	0.2551	0.01021	0.9289
1	8	18	evt_20	1	3.436	0.1374	0.4951
1	8	19	evt_1	1	1.899	0.07595	0.6482
1	8	20	evt_6	1	1.434	0.05737	0.7688
1	8	21	evt_10	1	1.129	0.04516	0.8164
1	8	22	evt_22	1	3.104	0.1241	0.4732
1	8	23	evt_19	1	1.295	0.05179	0.7425
1	9	0	evt_19	1	1.28	0.05122	0.7504
1	9	1	evt_4	1	0.6744	0.02698	0.8904
1	9	2	evt_10	1	1.276	0.05103	0.7865
1	9	3	evt_9	1	1.016	0.04062	0.8389
1	9	4	evt_12	1	0.9274	0.0371	0.8329
1	9	5	evt_5	0	0	0	0.933
1	9	6	evt_16	0	0	0	0.9412
1	9	7	evt_23	1	1.14	0.04561	0.8267
1	9	8	evt_8	1	1.032	0.04127	0.8407
1	9	9	evt_15	1	1.271	0.05085	0.7887
1	9	10	evt_1	1	0.9292	0.03717	0.7716
1	9	11	evt_0	1	0.6014	0.02405	0.8905
1	9	12	evt_14	1	3.579	0.1432	0.4212
1	9	13	evt_17	1	1.515	0.06061	0.7169
1	9	14	evt_2	1	0.4629	0.01852	0.907
1	9	15	evt_18	1	1.402	0.0561	0.7711
1	9	16	evt_20	1	3.967	0.1587	0.4394
1	9	17	evt_21	1	0.3818	0.01527	0.91
1	9	18	evt_13	1	0.6333	0.02533	0.9096
1	9	19	evt_6	1	4.551	0.1821	0.3313
1	9	20	evt_7	1	0.4901	0.0196	0.9285
1	9	21	evt_11	1	0.3698	0.01479	0.8939
1	9	22	evt_22	1	1.909	0.07635	0.6385
1	9	23	evt_3	1	2.249	0.08997	0.673
1	10	0	evt_6	1	1.165	0.04658	0.7731
1	10	1	evt_18	1	0.8197	0.03279	0.8264
1	10	2	evt_21	1	0.3124	0.01249	0.9129
1	10	3	evt_23	1	1.065	0.04261	0.8435
1	10	4	evt_2	1	0.3529	0.01412	0.9305
1	10	5	evt_22	1	1.216	0.04862	0.7512
1	10	6	evt_14	1	3.275	0.131	0.5045
1	10	7	evt_8	1	0.5562	0.02225	0.878
1	10	8	evt_12	1	2.286	0.09145	0.6669
1	10	9	evt_19	1	1.348	0.05394	0.717
1	10	10	evt_10	1	1.901	0.07602	0.6625
1	10	11	evt_4	1	0.3324	0.0133	0.9281
1	10	12	evt_20	1	1.319	0.05277	0.7871
1	10	13	evt_7	1	0.4398	0.01759	0.9307
1	10	14	evt_13	0	0	0	0.9715
1	10	15	evt_17	1	1.485	0.0594	0.7366
1	10	16	evt_3	1	0.7406	0.02962	0.8247
1	10	17	evt_0	1	0.5338	0.02135	0.9003
1	10	18	evt_15	1	1.13	0.0452	0.8146
1	10	19	evt_11	1	0.3439	0.01375	0.8932
1	10	20	evt_1	1	0.5635	0.02254	0.8221
1	10	21	evt_9	1	0.6434	0.02573	0.8385
1	10	22	evt_5	1	0.5195	0.02078	0.9037
1	10	23	evt_16	0	0	0	0.9706
1	11	0	evt_8	1	1.624	0.06496	0.7559
1	11	1	evt_17	1	1.461	0.05842	0.7469
1	11	2	evt_5	1	0.459	0.01836	0.9102
1	11	3	evt_23	1	0.8704	0.03482	0.8719
1	11	4	evt_12	1	0.4534	0.01813	0.8907
1	11	5	evt_6	1	1.103	0.04411	0.7728
1	11	6	evt_4	1	2.629	0.1052	0.5894
1	11	7	evt_13	0	0	0	0.9666
1	11	8	evt_20	1	0.4471	0.01788	0.8867
1	11	9	evt_7	1	0.258	0.01032	0.9595
1	11	10	evt_1	1	0.531	0.02124	0.8845
1	11	11	evt_15	1	0.6039	0.02416	0.8619
1	11	12	evt_10	1	0.2636	0.01054	0.9265
1	11	13	evt_22	1	0.6649	0.0266	0.8449
1	11	14	evt_18	1	0.4053	0.01621	0.8981
1	11	15	evt_11	0	0	0	0.9186
1	11	16	evt_0	1	0.2961	0.01184	0.9224
1	11	17	evt_21	1	0.2927	0.01171	0.9267
1	11	18	evt_2	0	0	0	0.9541
1	11	19	evt_14	1	2.412	0.0965	0.6151
1	11	20	evt_9	1	1.635	0.06542	0.6837
1	11	21	evt_3	1	1.775	0.07101	0.7072
1	11	22	evt_16	1	0.3662	0.01465	0.9441
1	11	23	evt_19	1	2.895	0.1158	0.5301
1	12	0	evt_19	1	1.105	0.0442	0.8048
1	12	1	evt_23	1	0.536	0.02144	0.892
1	12	2	evt_20	1	0.4258	0.01703	0.894
1	12	3	evt_6	1	1.093	0.04372	0.7775
1	12	4	evt_17	1	1.43	0.0572	0.7635
1	12	5	evt_0	0	0	0	0.9398
1	12	6	evt_5	0	0	0	0.9558
1	12	7	evt_21	1	0.3485	0.01394	0.9414
1	12	8	evt_10	1	0.3122	0.01249	0.9367
1	12	9	evt_14	1	1.321	0.05283	0.7316
1	12	10	evt_2	1	0.28	0.0112	0.9327
1	12	11	evt_4	1	0.2838	0.01135	0.9406
1	12	12	evt_15	1	0.2877	0.01151	0.904
1	12	13	evt_8	1	0.4239	0.01696	0.9233
1	12	14	evt_11	0	0	0	0.944
1	12	15	evt_12	0	0	0	0.9306
1	12	16	evt_16	1	0.2979	0.01192	0.951
1	12	17	evt_22	1	6.182	0.2473	0.1288
1	12	18	evt_13	0	0	0	0.9653
1	12	19	evt_3	0	0	0	0.8624
1	12	20	evt_1	1	2.705	0.1082	0.5725
1	12	21	evt_9	1	0.8958	0.03583	0.8477
1	12	22	evt_7	0	0	0	0.9837
1	12	23	evt_18	1	0.285	0.0114	0.9325
1	13	0	evt_11	0	0	0	0.9328
1	13	1	evt_23	1	0.4629	0.01852	0.9085
1	13	2	evt_7	0	0	0	0.9769
1	13	3	evt_1	1	0.4824	0.0193	0.8852
1	13	4	evt_21	1	0.2866	0.01146	0.9511
1	13	5	evt_8	1	0.3481	0.01392	0.936
1	13	6	evt_6	1	1.374	0.05494	0.7563
1	13	7	evt_20	1	0.3578	0.01431	0.9054
1	13	8	evt_3	1	0.2604	0.01042	0.8867
1	13	9	evt_15	1	0.2814	0.01126	0.9576
1	13	10	evt_22	1	0.3553	0.01421	0.8497
1	13	11	evt_18	0	0	0	0.9638
1	13	12	evt_17	1	1.322	0.05289	0.7643
1	13	13	evt_13	0	0	0	0.9653
1	13	14	evt_9	1	0.8785	0.03514	0.8521
1	13	15	evt_12	0	0	0	0.9394
1	13	16	evt_4	1	0.3004	0.01202	0.9452
1	13	17	evt_0	0	0	0	0.9509
1	13	18	evt_2	0	0	0	0.9726
1	13	19	evt_19	1	0.6872	0.02749	0.8585
1	13	20	evt_5	1	0.2832	0.01133	0.9587
1	13	21	evt_10	0	0	0	0.9444
1	13	22	evt_16	1	0.3132	0.01253	0.9551
1	13	23	evt_14	1	0.7663	0.03065	0.8108
1	14	0	evt_16	1	0.3117	0.01247	0.9551
1	14	1	evt_18	0	0	0	0.969
1	14	2	evt_2	0	0	0	0.974
1	14	3	evt_6	1	0.7448	0.02979	0.7896
1	14	4	evt_14	1	0.6928	0.02771	0.8353
1	14	5	evt_9	1	0.5839	0.02336	0.8653
1	14	6	evt_20	1	0.313	0.01252	0.9045
1	14	7	evt_21	0	0	0	0.9651
1	14	8	evt_1	1	0.4215	0.01686	0.9017
1	14	9	evt_8	0	0	0	0.955
1	14	10	evt_11	1	0.252	0.01008	0.931
1	14	11	evt_19	1	0.6282	0.02513	0.8766
1	14	12	evt_22	1	0.3463	0.01385	0.8537
1	14	13	evt_17	1	1.255	0.05018	0.7772
1	14	14	evt_3	1	1.707	0.06827	0.712
1	14	15	evt_12	0	0	0	0.9503
1	14	16	evt_5	1	0.2669	0.01068	0.9601
1	14	17	evt_0	0	0	0	0.9199
1	14	18	evt_4	1	0.3881	0.01552	0.9403
1	14	19	evt_7	0	0	0	0.97
1	14	20	evt_10	0	0	0	0.9516
1	14	21	evt_23	1	0.3468	0.01387	0.9167
1	14	22	evt_13	0	0	0	0.9727
1	14	23	evt_15	0	0	0	0.9667
1	15	0	evt_5	0	0	0	0.9636
1	15	1	evt_10	0	0	0	0.9563
1	15	2	evt_4	1	0.3569	0.01428	0.9455
1	15	3	evt_16	0	0	0	0.9656
1	15	4	evt_22	1	0.2741	0.01096	0.8873
1	15	5	evt_23	1	0.287	0.01148	0.9233
1	15	6	evt_20	1	0.2774	0.0111	0.9101
1	15	7	evt_17	1	3.542	0.1417	0.465
1	15	8	evt_19	1	0.6002	0.02401	0.8836
1	15	9	evt_6	1	0.9922	0.03969	0.7832
1	15	10	evt_12	0	0	0	0.9591
1	15	11	evt_21	0	0	0	0.9636
1	15	12	evt_7	1	0.6569	0.02628	0.8619
1	15	13	evt_9	1	0.5719	0.02288	0.8763
1	15	14	evt_3	1	0.3033	0.01213	0.8954
1	15	15	evt_14	1	0.5675	0.0227	0.869
1	15	16	evt_2	0	0	0	0.9807
1	15	17	evt_18	0	0	0	0.9757
1	15	18	evt_13	0	0	0	0.9779
1	15	19	evt_15	1	0.3975	0.0159	0.9415
1	15	20	evt_11	0	0	0	0.9518
1	15	21	evt_8	0	0	0	0.9813
1	15	22	evt_1	1	0.3837	0.01535	0.9148
1	15	23	evt_0	0	0	0	0.9637
1	16	0	evt_8	0	0	0	0.9789
1	16	1	evt_22	0	0	0	0.9043
1	16	2	evt_12	0	0	0	0.9619
1	16	3	evt_17	1	1.127	0.04508	0.8062
1	16	4	evt_6	1	0.9804	0.03921	0.7997
1	16	5	evt_16	0	0	0	0.9719
1	16	6	evt_10	0	0	0	0.9566
1	16	7	evt_4	1	0.2909	0.01163	0.9567
1	16	8	evt_13	0	0	0	0.9825
1	16	9	evt_3	1	0.3156	0.01262	0.9166
1	16	10	evt_19	1	0.5679	0.02271	0.8942
1	16	11	evt_15	0	0	0	0.9562
1	16	12	evt_0	0	0	0	0.9679
1	16	13	evt_1	1	0.3706	0.01482	0.9188
1	16	14	evt_21	0	0	0	0.9766
1	16	15	evt_7	0	0	0	0.9807
1	16	16	evt_5	0	0	0	0.9856
1	16	17	evt_11	0	0	0	0.9671
1	16	18	evt_18	0	0	0	0.9765
1	16	19	evt_9	1	0.5439	0.02175	0.8939
1	16	20	evt_2	0	0	0	0.9894
1	16	21	evt_20	1	0.3055	0.01222	0.9141
1	16	22	evt_23	0	0	0	0.9374
1	16	23	evt_14	1	0.5174	0.0207	0.8833
1	17	0	evt_5	0	0	0	0.9853
1	17	1	evt_15	0	0	0	0.9597
1	17	2	evt_21	0	0	0	0.9744
1	17	3	evt_18	0	0	0	0.9769
1	17	4	evt_12	0	0	0	0.964
1	17	5	evt_2	0	0	0	0.993
1	17	6	evt_20	1	0.3066	0.01226	0.9163
1	17	7	evt_17	1	1.046	0.04183	0.8236
1	17	8	evt_3	1	0.3027	0.01211	0.9236
1	17	9	evt_22	1	0.7086	0.02835	0.8867
1	17	10	evt_11	0	0	0	0.9686
1	17	11	evt_4	0	0	0	0.9824
1	17	12	evt_1	1	0.2951	0.0118	0.9383
1	17	13	evt_10	0	0	0	0.9751
1	17	14	evt_9	1	0.5061	0.02024	0.9013
1	17	15	evt_6	1	0.7086	0.02834	0.8227
1	17	16	evt_19	1	0.5821	0.02328	0.894
1	17	17	evt_13	0	0	0	0.986
1	17	18	evt_7	0	0	0	0.9765
1	17	19	evt_23	0	0	0	0.9376
1	17	20	evt_14	1	0.2516	0.01006	0.9059
1	17	21	evt_16	0	0	0	0.9792
1	17	22	evt_0	0	0	0	0.9686
1	17	23	evt_8	0	0	0	0.9501
1	18	0	evt_3	0	0	0	0.9447
1	18	1	evt_18	0	0	0	0.9807
1	18	2	evt_15	0	0	0	0.9807
1	18	3	evt_9	1	0.4177	0.01671	0.9104
1	18	4	evt_7	0	0	0	0.9741
1	18	5	evt_4	0	0	0	0.9848
1	18	6	evt_19	1	0.3376	0.0135	0.9173
1	18	7	evt_20	1	0.3035	0.01214	0.9178
1	18	8	evt_13	0	0	0	0.9749
1	18	9	evt_6	1	0.7076	0.02831	0.8323
1	18	10	evt_11	0	0	0	0.965
1	18	11	evt_12	0	0	0	0.9513
1	18	12	evt_5	0	0	0	0.9758
1	18	13	evt_14	0	0	0	0.9161
1	18	14	evt_17	1	0.9858	0.03943	0.8353
1	18	15	evt_1	1	0.2737	0.01095	0.9434
1	18	16	evt_23	0	0	0	0.9294
1	18	17	evt_22	1	0.6672	0.02669	0.8918
1	18	18	evt_8	0	0	0	0.9465
1	18	19	evt_10	0	0	0	0.9697
1	18	20	evt_16	0	0	0	0.9684
1	18	21	evt_2	0	0	0	0.966
1	18	22	evt_0	1	0.2618	0.01047	0.9618
1	18	23	evt_21	1	0.2634	0.01053	0.9437
1	19	0	evt_6	1	0.6987	0.02795	0.841
1	19	1	evt_9	1	0.4255	0.01702	0.9097
1	19	2	evt_23	0	0	0	0.9368
1	19	3	evt_10	0	0	0	0.9754
1	19	4	evt_14	1	0.3024	0.0121	0.9021
1	19	5	evt_21	1	0.3464	0.01386	0.927
1	19	6	evt_8	0	0	0	0.971
1	19	7	evt_12	0	0	0	0.9529
1	19	8	evt_11	0	0	0	0.9682
1	19	9	evt_19	1	0.4943	0.01977	0.894
1	19	10	evt_0	0	0	0	0.9573
1	19	11	evt_18	0	0	0	0.9603
1	19	12	evt_17	1	0.9695	0.03878	0.8406
1	19	13	evt_7	1	0.4339	0.01736	0.9288
1	19	14	evt_22	0	0	0	0.9222
1	19	15	evt_4	0	0	0	0.9807
1	19	16	evt_3	1	1.945	0.07781	0.7231
1	19	17	evt_16	0	0	0	0.9744
1	19	18	evt_20	1	0.2666	0.01066	0.9301
1	19	19	evt_2	0	0	0	0.9747
1	19	20	evt_5	1	0.3454	0.01382	0.9493
1	19	21	evt_1	0	0	0	0.9566
1	19	22	evt_15	1	0.4031	0.01613	0.9419
1	19	23	evt_13	0	0	0	0.9753
1	20	0	evt_3	0	0	0	0.9611
1	20	1	evt_6	1	0.6762	0.02705	0.862
1	20	2	evt_14	1	1.03	0.0412	0.7333
1	20	3	evt_19	1	0.4509	0.01804	0.9315
1	20	4	evt_17	1	0.8442	0.03377	0.86
1	20	5	evt_11	0	0	0	0.9722
1	20	6	evt_0	0	0	0	0.9607
1	20	7	evt_12	0	0	0	0.9579
1	20	8	evt_2	0	0	0	0.9745
1	20	9	evt_15	0	0	0	0.972
1	20	10	evt_18	0	0	0	0.9645
1	20	11	evt_1	0	0	0	0.9656
1	20	12	evt_21	1	0.3128	0.01251	0.9315
1	20	13	evt_10	0	0	0	0.9818
1	20	14	evt_5	1	0.3364	0.01345	0.9515
1	20	15	evt_13	0	0	0	0.9762
1	20	16	evt_9	1	0.3258	0.01303	0.9235
1	20	17	evt_7	0	0	0	0.9715
1	20	18	evt_8	0	0	0	0.9837
1	20	19	evt_16	1	1.359	0.05437	0.7885
1	20	20	evt_22	1	0.7098	0.02839	0.8707
1	20	21	evt_4	0	0	0	0.9791
1	20	22	evt_20	0	0	0	0.9382
1	20	23	evt_23	0	0	0	0.948
1	21	0	evt_6	1	0.6586	0.02635	0.8699
1	21	1	evt_3	0	0	0	0.9576
1	21	2	evt_19	1	0.4072	0.01629	0.9386
1	21	3	evt_23	0	0	0	0.9498
1	21	4	evt_17	1	0.7512	0.03005	0.8761
1	21	5	evt_16	0	0	0	0.9811
1	21	6	evt_22	0	0	0	0.9591
1	21	7	evt_4	0	0	0	0.9715
1	21	8	evt_10	0	0	0	0.9833
1	21	9	evt_8	0	0	0	0.9799
1	21	10	evt_1	0	0	0	0.9684
1	21	11	evt_12	0	0	0	0.9652
1	21	12	evt_9	1	0.3566	0.01426	0.905
1	21	13	evt_15	0	0	0	0.9745
1	21	14	evt_14	1	0.3147	0.01259	0.9038
1	21	15	evt_0	0	0	0	0.9735
1	21	16	evt_18	0	0	0	0.9717
1	21	17	evt_11	0	0	0	0.9766
1	21	18	evt_7	0	0	0	0.9863
1	21	19	evt_21	0	0	0	0.9626
1	21	20	evt_13	0	0	0	0.9833
1	21	21	evt_5	0	0	0	0.967
1	21	22	evt_20	0	0	0	0.9478
1	21	23	evt_2	0	0	0	0.9899
1	22	0	evt_7	0	0	0	0.9863
1	22	1	evt_21	0	0	0	0.9763
1	22	2	evt_15	0	0	0	0.9783
1	22	3	evt_1	0	0	0	0.9718
1	22	4	evt_20	0	0	0	0.9508
1	22	5	evt_2	0	0	0	0.9945
1	22	6	evt_11	0	0	0	0.9799
1	22	7	evt_0	0	0	0	0.9884
1	22	8	evt_3	0	0	0	0.9685
1	22	9	evt_8	0	0	0	0.9782
1	22	10	evt_5	1	0.3298	0.01319	0.956
1	22	11	evt_14	1	0.4011	0.01604	0.8923
1	22	12	evt_17	1	0.6591	0.02637	0.8915
1	22	13	evt_19	1	0.3406	0.01362	0.9471
1	22	14	evt_13	0	0	0	0.9872
1	22	15	evt_4	0	0	0	0.9738
1	22	16	evt_6	1	0.6492	0.02597	0.8652
1	22	17	evt_9	0	0	0	0.9574
1	22	18	evt_12	0	0	0	0.9662
1	22	19	evt_18	0	0	0	0.9816
1	22	20	evt_16	0	0	0	0.9843
1	22	21	evt_10	0	0	0	0.973
1	22	22	evt_22	0	0	0	0.9464
1	22	23	evt_23	0	0	0	0.956
1	23	0	evt_21	0	0	0	0.9783
1	23	1	evt_3	0	0	0	0.9701
1	23	2	evt_10	0	0	0	0.9766
1	23	3	evt_11	0	0	0	0.981
1	23	4	evt_20	0	0	0	0.9598
1	23	5	evt_1	0	0	0	0.9753
1	23	6	evt_13	0	0	0	0.9918
1	23	7	evt_18	0	0	0	0.9876
1	23	8	evt_19	1	0.2572	0.01029	0.9557
1	23	9	evt_0	1	0.2535	0.01014	0.9314
1	23	10	evt_2	0	0	0	0.9935
1	23	11	evt_4	0	0	0	0.989
1	23	12	evt_14	1	0.3947	0.01579	0.8939
1	23	13	evt_9	0	0	0	0.9632
1	23	14	evt_16	0	0	0	0.9864
1	23	15	evt_5	1	0.3215	0.01286	0.9574
1	23	16	evt_17	1	0.252	0.01008	0.9
1	23	17	evt_12	0	0	0	0.9669
1	23	18	evt_15	0	0	0	0.9834
1	23	19	evt_22	0	0	0	0.9467
1	23	20	evt_8	0	0	0	0.9806
1	23	21	evt_6	1	0.6469	0.02587	0.859
1	23	22	evt_7	0	0	0	0.9907
1	23	23	evt_23	0	0	0	0.9626
1	24	0	evt_6	1	0.6377	0.02551	0.8627
1	24	1	evt_2	0	0	0	0.9941
1	24	2	evt_10	0	0	0	0.9862
1	24	3	evt_18	0	0	0	0.9911
1	24	4	evt_21	0	0	0	0.9825
1	24	5	evt_11	0	0	0	0.9838
1	24	6	evt_16	0	0	0	0.9817
1	24	7	evt_14	1	0.3079	0.01232	0.9166
1	24	8	evt_3	0	0	0	0.9755
1	24	9	evt_0	0	0	0	0.9623
1	24	10	evt_1	0	0	0	0.9754
1	24	11	evt_19	0	0	0	0.961
1	24	12	evt_7	0	0	0	0.992
1	24	13	evt_22	0	0	0	0.952
1	24	14	evt_13	0	0	0	0.9935
1	24	15	evt_8	0	0	0	0.9842
1	24	16	evt_23	0	0	0	0.9653
1	24	17	evt_12	0	0	0	0.9704
1	24	18	evt_17	1	0.4647	0.01859	0.8952
1	24	19	evt_4	0	0	0	0.989
1	24	20	evt_20	0	0	0	0.9703
1	24	21	evt_5	0	0	0	0.9689
1	24	22	evt_9	0	0	0	0.9662
1	24	23	evt_15	0	0	0	0.9865
1	25	0	evt_6	1	0.5792	0.02317	0.8674
1	25	1	evt_17	1	0.2604	0.01042	0.9411
1	25	2	evt_9	0	0	0	0.9679
1	25	3	evt_8	0	0	0	0.9893
1	25	4	evt_13	0	0	0	0.9945
1	25	5	evt_0	0	0	0	0.9619
1	25	6	evt_22	0	0	0	0.9633
1	25	7	evt_23	0	0	0	0.9703
1	25	8	evt_7	0	0	0	0.9927
1	25	9	evt_5	0	0	0	0.981
1	25	10	evt_19	0	0	0	0.9642
1	25	11	evt_4	0	0	0	0.9904
1	25	12	evt_12	0	0	0	0.9755
1	25	13	evt_1	0	0	0	0.9765
1	25	14	evt_11	0	0	0	0.9845
1	25	15	evt_21	0	0	0	0.9785
1	25	16	evt_10	0	0	0	0.9832
1	25	17	evt_16	0	0	0	0.9938
1	25	18	evt_15	0	0	0	0.9895
1	25	19	evt_2	0	0	0	0.9937
1	25	20	evt_14	1	0.5555	0.02222	0.8766
1	25	21	evt_3	0	0	0	0.9814
1	25	22	evt_20	0	0	0	0.9772
1	25	23	evt_18	0	0	0	0.9954
1	26	0	evt_23	0	0	0	0.9719
1	26	1	evt_3	0	0	0	0.9831
1	26	2	evt_15	0	0	0	0.9929
1	26	3	evt_12	0	0	0	0.9809
1	26	4	evt_13	0	0	0	0.9954
1	26	5	evt_21	0	0	0	0.984
1	26	6	evt_10	0	0	0	0.9842
1	26	7	evt_11	0	0	0	0.9852
1	26	8	evt_6	1	2.551	0.1021	0.5686
1	26	9	evt_18	0	0	0	0.996
1	26	10	evt_20	0	0	0	0.9824
1	26	11	evt_16	0	0	0	0.9811
1	26	12	evt_0	0	0	0	0.9674
1	26	13	evt_14	0	0	0	0.9338
1	26	14	evt_17	1	0.3827	0.01531	0.9274
1	26	15	evt_2	0	0	0	0.9964
1	26	16	evt_7	0	0	0	0.9933
1	26	17	evt_1	0	0	0	0.9787
1	26	18	evt_5	0	0	0	0.9849
1	26	19	evt_19	0	0	0	0.968
1	26	20	evt_8	0	0	0	0.9878
1	26	21	evt_22	0	0	0	0.9717
1	26	22	evt_4	0	0	0	0.9919
1	26	23	evt_9	0	0	0	0.974
1	27	0	evt_23	0	0	0	0.9742
1	27	1	evt_0	0	0	0	0.9772
1	27	2	evt_12	0	0	0	0.9828
1	27	3	evt_6	1	0.4015	0.01606	0.8924
1	27	4	evt_10	0	0	0	0.9847
1	27	5	evt_9	0	0	0	0.9732
1	27	6	evt_13	0	0	0	0.9962
1	27	7	evt_11	0	0	0	0.9858
1	27	8	evt_17	1	0.299	0.01196	0.9413
1	27	9	evt_15	0	0	0	0.9955
1	27	10	evt_2	0	0	0	0.9965
1	27	11	evt_8	0	0	0	0.9905
1	27	12	evt_4	0	0	0	0.9919
1	27	13	evt_16	0	0	0	0.9944
1	27	14	evt_21	0	0	0	0.9904
1	27	15	evt_1	0	0	0	0.98
1	27	16	evt_19	0	0	0	0.9708
1	27	17	evt_7	0	0	0	0.9944
1	27	18	evt_20	0	0	0	0.9841
1	27	19	evt_14	0	0	0	0.9241
1	27	20	evt_5	0	0	0	0.9853
1	27	21	evt_18	0	0	0	0.9962
1	27	22	evt_3	0	0	0	0.9879
1	27	23	evt_22	0	0	0	0.9726
1	28	0	evt_1	0	0	0	0.9823
1	28	1	evt_22	0	0	0	0.9776
1	28	2	evt_0	0	0	0	0.9857
1	28	3	evt_14	0	0	0	0.9384
1	28	4	evt_2	0	0	0	0.9968
1	28	5	evt_10	0	0	0	0.9791
1	28	6	evt_11	0	0	0	0.9853
1	28	7	evt_17	0	0	0	0.9506
1	28	8	evt_12	0	0	0	0.9852
1	28	9	evt_6	1	0.2999	0.01199	0.8946
1	28	10	evt_19	0	0	0	0.9734
1	28	11	evt_20	0	0	0	0.9863
1	28	12	evt_13	0	0	0	0.9971
1	28	13	evt_21	0	0	0	0.9897
1	28	14	evt_4	0	0	0	0.993
1	28	15	evt_7	0	0	0	0.9944
1	28	16	evt_9	0	0	0	0.9736
1	28	17	evt_5	0	0	0	0.9863
1	28	18	evt_15	0	0	0	0.9964
1	28	19	evt_23	0	0	0	0.9808
1	28	20	evt_8	0	0	0	0.9908
1	28	21	evt_3	0	0	0	0.9892
1	28	22	evt_16	0	0	0	0.9856
1	28	23	evt_18	0	0	0	0.9965
1	29	0	evt_12	0	0	0	0.9865
1	29	1	evt_15	0	0	0	0.9969
1	29	2	evt_6	1	0.2931	0.01173	0.9019
1	29	3	evt_4	0	0	0	0.994
1	29	4	evt_2	0	0	0	0.9982
1	29	5	evt_5	0	0	0	0.988
1	29	6	evt_21	0	0	0	0.9895
1	29	7	evt_1	0	0	0	0.9804
1	29	8	evt_16	0	0	0	0.9801
1	29	9	evt_20	0	0	0	0.9848
1	29	10	evt_22	0	0	0	0.9742
1	29	11	evt_8	0	0	0	0.9939
1	29	12	evt_0	0	0	0	0.9901
1	29	13	evt_14	0	0	0	0.9568
1	29	14	evt_3	0	0	0	0.9895
1	29	15	evt_23	0	0	0	0.9829
1	29	16	evt_11	0	0	0	0.9852
1	29	17	evt_7	0	0	0	0.9943
1	29	18	evt_10	0	0	0	0.9845
1	29	19	evt_19	0	0	0	0.974
1	29	20	evt_13	0	0	0	0.9967
1	29	21	evt_17	0	0	0	0.9623
1	29	22	evt_18	0	0	0	0.9959
1	29	23	evt_9	0	0	0	0.978
1	30	0	evt_6	1	0.2556	0.01022	0.9203
1	30	1	evt_11	0	0	0	0.9858
1	30	2	evt_17	0	0	0	0.9665
1	30	3	evt_23	0	0	0	0.9824
1	30	4	evt_14	0	0	0	0.9607
1	30	5	evt_18	0	0	0	0.9959
1	30	6	evt_13	0	0	0	0.9963
1	30	7	evt_16	0	0	0	0.9836
1	30	8	evt_20	0	0	0	0.9859
1	30	9	evt_15	0	0	0	0.9935
1	30	10	evt_0	0	0	0	0.9933
1	30	11	evt_2	0	0	0	0.9985
1	30	12	evt_12	0	0	0	0.9888
1	30	13	evt_19	0	0	0	0.9771
1	30	14	evt_7	0	0	0	0.9927
1	30	15	evt_3	0	0	0	0.9881
1	30	16	evt_21	0	0	0	0.9926
1	30	17	evt_5	0	0	0	0.9899
1	30	18	evt_9	0	0	0	0.9814
1	30	19	evt_22	0	0	0	0.9763
1	30	20	evt_10	0	0	0	0.9879
1	30	21	evt_8	0	0	0	0.9928
1	30	22	evt_4	0	0	0	0.9949
1	30	23	evt_1	0	0	0	0.9849
1	31	0	evt_17	0	0	0	0.9756
1	31	1	evt_16	0	0	0	0.9785
1	31	2	evt_4	0	0	0	0.9957
1	31	3	evt_3	0	0	0	0.9906
1	31	4	evt_19	0	0	0	0.9819
1	31	5	evt_11	0	0	0	0.9874
1	31	6	evt_1	0	0	0	0.9811
